OrderID,Quantity,Cost
64-446-6092,3,235.00
61-622-8419,3,75.00
83-547-0450,3,220.00
24-502-2774,3,119.80
46-892-9399,3,320.00
24-314-4867,3,44.57
74-302-4817,3,210.00
01-715-3869,3,75.00
16-609-1782,3,225.00
51-349-8226,3,220.00
65-262-1387,3,52.08
69-817-7678,3,83.99
36-816-5383,3,98.00
67-009-1409,3,168.27
83-687-4769,3,124.62
29-587-2527,3,225.00
61-841-5883,3,144.09
22-130-4513,3,235.00
83-924-4913,3,101.60
16-386-7757,3,44.57
23-898-9055,3,168.27
16-921-7992,3,320.00
64-918-4744,3,124.62
24-678-5042,3,210.00
13-018-1111,3,133.17
22-001-6016,3,52.08
27-600-6800,3,44.57
58-149-3499,3,83.99
59-380-4206,3,69.38
41-328-2835,3,98.00
21-039-2999,3,119.80
83-217-3894,3,52.08
18-136-6969,3,83.99
70-365-1885,3,235.00
37-273-5241,3,144.09
45-033-9684,3,220.00
84-007-9095,3,320.00
19-156-3010,3,235.00
32-377-0706,3,101.60
70-276-7176,3,210.00
29-773-5797,3,310.00
19-768-2646,3,225.00
25-912-8989,3,320.00
71-197-3844,3,210.00
79-518-4381,3,133.17
22-867-9098,3,98.00
62-201-9287,3,144.09
17-264-8555,3,69.38
53-068-3680,3,98.00
86-227-8811,3,101.60
81-881-8993,3,119.80
31-121-8822,3,124.62
52-152-3371,3,144.09
76-201-5085,3,101.60
46-627-8981,3,133.17
33-390-5032,3,220.00
87-766-3663,3,69.38
40-486-8511,3,133.17
80-349-3939,3,310.00
28-376-6551,3,119.80
54-162-7684,3,225.00
11-769-7584,3,69.38
37-255-6435,3,119.80
83-262-1365,3,220.00
23-427-8106,3,124.62
51-493-6866,3,310.00
11-446-2659,3,220.00
66-188-6911,3,93.13
95-935-6126,3,225.00
82-410-4692,3,44.57
93-409-8648,3,310.00
53-504-3875,3,225.00
80-720-7802,3,124.62
61-618-8783,3,83.99
59-023-1187,3,124.62
86-668-1105,3,93.13
33-044-7954,3,125.00
05-024-1112,3,44.57
19-189-3064,3,235.00
69-562-1762,3,93.13
68-365-1512,3,44.57
23-824-2201,3,83.99
00-618-9205,3,210.00
54-322-1808,3,125.00
67-382-6166,3,83.99
43-850-7830,3,235.00
66-525-3598,3,190.00
66-056-8690,3,98.00
89-306-1133,3,125.00
78-692-7008,3,235.00
43-634-6121,3,210.00
25-177-6985,3,101.60
50-747-1156,3,190.00
29-600-4791,3,98.00
40-429-8594,3,210.00
24-139-0192,3,91.84
32-698-1958,3,133.17
99-862-6759,3,101.60
33-294-7116,3,119.80
90-359-2449,3,91.84
23-153-9991,3,133.17
65-351-6434,3,75.00
37-103-3005,3,190.00
36-917-2834,3,220.00
76-763-0657,3,98.00
22-906-5872,3,119.80
56-271-4185,3,225.00
23-082-1065,3,101.60
40-476-8892,3,75.00
86-606-8047,3,220.00
23-582-1221,3,168.27
98-115-7191,3,91.84
61-057-1975,3,124.62
43-566-9850,3,133.17
44-969-2805,3,225.00
05-410-4163,3,44.57
91-006-3876,3,119.80
38-295-3172,3,168.27
69-780-6998,3,52.08
84-707-3314,3,75.00
66-679-8766,3,124.62
45-989-0711,3,83.99
63-500-9286,3,220.00
46-072-3557,3,44.57
26-231-8897,3,225.00
33-671-4773,3,52.08
25-339-5566,3,168.27
35-587-5940,3,124.62
38-694-5330,3,83.99
80-258-5757,3,44.57
49-961-9885,3,235.00
80-784-2924,3,52.08
12-371-9369,3,83.99
37-656-4777,3,320.00
65-432-1983,3,210.00
24-339-0545,3,235.00
01-879-8004,3,98.00
55-619-8849,3,320.00
06-705-6026,3,210.00
43-720-3267,3,144.09
60-009-2815,3,101.60
80-890-3871,3,98.00
30-032-8406,3,133.17
08-940-9111,3,144.09
41-597-5931,3,101.60
89-535-2329,3,69.38
10-141-0121,3,119.80
90-478-9446,3,133.17
27-774-9457,3,69.38
87-292-9640,3,119.80
00-822-8333,3,220.00
09-923-6077,3,220.00
88-109-5070,3,310.00
46-796-5628,3,225.00
72-306-1723,3,310.00
53-622-3155,3,225.00
84-976-0893,3,124.62
51-287-9364,3,124.62
72-823-6963,3,93.13
82-090-4450,3,44.57
09-481-5023,3,93.13
76-437-5698,3,44.57
92-833-3271,3,83.99
77-367-2436,3,83.99
61-097-0206,3,125.00
58-326-4792,3,235.00
80-768-1365,3,210.00
30-205-9759,3,125.00
87-503-4703,3,235.00
30-124-4774,3,190.00
61-509-9344,3,98.00
65-485-7254,3,210.00
25-621-0618,3,101.60
31-405-1090,3,91.84
97-623-6572,3,190.00
47-102-5062,3,133.17
79-946-2742,3,98.00
21-743-3530,3,119.80
30-790-3083,3,101.60
47-084-5361,3,75.00
30-601-0133,3,220.00
71-828-3556,3,91.84
51-420-8292,3,133.17
98-646-1456,3,225.00
45-436-6764,3,168.27
69-254-6693,3,124.62
11-997-6382,3,119.80
09-522-5385,3,44.57
46-773-9492,3,52.08
61-729-8958,3,75.00
85-559-9663,3,83.99
75-786-1124,3,220.00
32-596-3017,3,235.00
56-775-4607,3,225.00
26-461-5577,3,168.27
02-211-2785,3,320.00
30-715-2573,3,124.62
35-884-9148,3,210.00
61-501-5110,3,44.57
61-841-5883,3,125.00
83-924-4913,3,235.00
79-850-0887,3,52.08
31-302-3952,3,83.99
13-018-1111,3,210.00
59-380-4206,3,190.00
21-039-2999,3,98.00
45-033-9684,3,101.60
30-117-6174,3,235.00
29-773-5797,3,91.84
19-768-2646,3,133.17
68-391-0908,3,320.00
54-501-1389,3,210.00
31-121-8822,3,119.80
11-397-2150,3,75.00
81-491-8325,3,98.00
07-322-4153,3,220.00
88-109-8460,3,144.09
19-281-5590,3,101.60
40-168-4233,3,225.00
64-141-5718,3,168.27
35-427-7418,3,124.62
29-577-3059,3,133.17
25-093-8535,3,44.57
06-887-6332,3,52.08
11-835-2932,3,83.99
02-732-6800,3,69.38
50-475-9958,3,119.80
89-513-4206,3,235.00
82-589-4385,3,320.00
80-984-7751,3,220.00
79-638-3210,3,210.00
56-195-4013,3,98.00
11-397-2150,3,93.13
89-997-5952,3,144.09
59-023-1187,3,119.80
07-322-4153,3,44.57
98-148-9592,3,101.60
69-562-1762,3,75.00
68-365-1512,3,220.00
90-878-2657,3,133.17
40-168-4233,3,83.99
38-478-1265,3,69.38
64-141-5718,3,125.00
42-829-4772,3,119.80
35-427-7418,3,235.00
67-382-6166,3,225.00
73-455-3435,3,220.00
25-093-8535,3,210.00
22-501-9215,3,310.00
53-401-6179,3,225.00
06-887-6332,3,190.00
11-835-2932,3,98.00
89-513-4206,3,101.60
31-593-0632,3,124.62
82-589-4385,3,91.84
79-638-3210,3,133.17
88-367-5894,3,93.13
97-219-4069,3,44.57
56-195-4013,3,119.80
86-275-9654,3,83.99
89-997-5952,3,75.00
98-148-9592,3,220.00
01-855-8188,3,125.00
28-341-5469,3,235.00
90-878-2657,3,225.00
89-285-0567,3,210.00
38-478-1265,3,168.27
72-099-2457,3,190.00
42-829-4772,3,124.62
08-483-5677,3,98.00
73-455-3435,3,44.57
21-104-5976,3,101.60
22-501-9215,3,52.08
91-163-7915,3,91.84
53-401-6179,3,83.99
58-419-3322,3,133.17
31-593-0632,3,235.00
47-441-1628,3,119.80
88-367-5894,3,320.00
77-827-0603,3,75.00
97-219-4069,3,210.00
54-555-7832,3,220.00
86-275-9654,3,98.00
75-883-4614,3,225.00
01-855-8188,3,144.09
14-376-2485,3,168.27
28-341-5469,3,101.60
58-251-6487,3,124.62
89-285-0567,3,133.17
73-985-2542,3,44.57
56-331-9919,3,235.00
72-099-2457,3,69.38
92-795-7087,3,52.08
08-483-5677,3,119.80
78-352-3174,3,83.99
00-465-7031,3,320.00
01-975-7149,3,210.00
33-541-8718,3,235.00
21-104-5976,3,220.00
71-485-0830,3,320.00
87-939-7467,3,98.00
82-422-7097,3,210.00
91-163-7915,3,310.00
35-988-0040,3,144.09
58-419-3322,3,225.00
60-197-5739,3,101.60
67-816-5527,3,98.00
47-441-1628,3,124.62
15-260-9895,3,144.09
87-409-2090,3,101.60
29-601-2712,3,133.17
77-827-0603,3,93.13
54-555-7832,3,44.57
48-873-2607,3,69.38
96-173-6690,3,133.17
46-671-2432,3,119.80
75-883-4614,3,83.99
87-546-5058,3,220.00
14-376-2485,3,125.00
22-697-0930,3,69.38
58-251-6487,3,235.00
75-463-0491,3,119.80
17-146-9681,3,310.00
76-063-7709,3,225.00
73-985-2542,3,210.00
56-184-4508,3,220.00
83-499-1350,3,124.62
92-795-7087,3,190.00
39-201-1204,3,310.00
78-352-3174,3,98.00
29-546-8618,3,225.00
42-906-2475,3,93.13
90-989-2851,3,44.57
33-541-8718,3,101.60
90-317-7928,3,124.62
09-019-6593,3,83.99
71-485-0830,3,91.84
97-004-1775,3,93.13
82-422-7097,3,133.17
87-763-3059,3,44.57
55-263-8669,3,125.00
75-655-7346,3,235.00
67-816-5527,3,119.80
61-533-3161,3,83.99
58-064-3049,3,210.00
15-260-9895,3,75.00
87-409-2090,3,220.00
56-933-2115,3,190.00
14-210-2413,3,98.00
63-555-6345,3,125.00
96-173-6690,3,225.00
65-249-5260,3,235.00
58-287-7773,3,101.60
40-107-4974,3,91.84
74-603-8937,3,210.00
46-301-6761,3,133.17
43-634-6121,3,44.57
13-698-5271,3,190.00
27-295-8802,3,98.00
50-747-1156,3,52.08
69-624-5454,3,119.80
29-600-4791,3,83.99
36-779-8330,3,75.00
78-214-6816,3,101.60
89-464-8624,3,220.00
99-862-6759,3,235.00
90-359-2449,3,320.00
49-368-5121,3,91.84
55-734-7101,3,225.00
23-153-9991,3,210.00
12-718-1501,3,133.17
64-569-9390,3,168.27
92-282-7155,3,124.62
22-906-5872,3,98.00
03-464-8128,3,119.80
40-476-8892,3,144.09
86-606-8047,3,101.60
52-071-2704,3,44.57
45-780-6744,3,75.00
75-714-6097,3,220.00
22-904-5860,3,52.08
44-969-2805,3,133.17
07-113-3748,3,83.99
09-058-1844,3,225.00
38-295-3172,3,69.38
66-679-8766,3,119.80
74-339-3540,3,168.27
28-608-5137,3,235.00
17-708-5350,3,124.62
78-407-9810,3,320.00
46-072-3557,3,220.00
57-417-7291,3,210.00
33-894-6676,3,44.57
33-671-4773,3,310.00
38-694-5330,3,225.00
76-705-8000,3,98.00
98-889-5403,3,144.09
49-961-9885,3,124.62
74-346-3086,3,52.08
12-128-2576,3,101.60
22-401-7510,3,83.99
37-656-4777,3,93.13
65-432-1983,3,44.57
70-424-5723,3,133.17
01-879-8004,3,83.99
01-423-8434,3,69.38
08-309-3649,3,235.00
31-340-1373,3,119.80
43-720-3267,3,125.00
60-009-2815,3,235.00
26-281-8125,3,320.00
55-676-1998,3,210.00
86-161-8508,3,220.00
30-032-8406,3,210.00
40-192-8164,3,310.00
53-585-4586,3,225.00
24-502-2774,3,98.00
89-535-2329,3,190.00
10-141-0121,3,98.00
01-715-3869,3,144.09
64-446-6092,3,124.62
00-822-8333,3,101.60
46-892-9399,3,93.13
51-349-8226,3,101.60
74-302-4817,3,44.57
72-306-1723,3,91.84
53-622-3155,3,133.17
29-587-2527,3,133.17
36-816-5383,3,83.99
51-287-9364,3,119.80
23-898-9055,3,69.38
64-918-4744,3,119.80
09-481-5023,3,75.00
76-437-5698,3,220.00
27-600-6800,3,220.00
65-351-6434,3,144.09
36-917-2834,3,101.60
77-367-2436,3,225.00
83-217-3894,3,310.00
56-271-4185,3,133.17
30-205-9759,3,168.27
18-136-6969,3,225.00
87-503-4703,3,124.62
23-582-1221,3,69.38
61-057-1975,3,119.80
19-156-3010,3,124.62
65-485-7254,3,44.57
05-410-4163,3,220.00
97-623-6572,3,52.08
79-946-2742,3,83.99
69-780-6998,3,310.00
45-989-0711,3,225.00
30-790-3083,3,235.00
25-912-8989,3,93.13
71-197-3844,3,44.57
56-331-9919,3,124.62
89-306-1133,3,168.27
78-692-7008,3,124.62
53-068-3680,3,83.99
00-465-7031,3,93.13
01-975-7149,3,44.57
52-152-3371,3,125.00
40-429-8594,3,44.57
76-201-5085,3,235.00
87-939-7467,3,83.99
37-103-3005,3,52.08
76-763-0657,3,83.99
40-486-8511,3,210.00
35-988-0040,3,125.00
60-197-5739,3,235.00
11-769-7584,3,190.00
37-255-6435,3,98.00
23-082-1065,3,235.00
29-601-2712,3,210.00
98-115-7191,3,320.00
48-873-2607,3,190.00
43-566-9850,3,210.00
46-671-2432,3,98.00
11-446-2659,3,101.60
91-006-3876,3,98.00
87-546-5058,3,101.60
93-409-8648,3,91.84
17-146-9681,3,91.84
84-707-3314,3,144.09
53-504-3875,3,133.17
76-063-7709,3,133.17
63-500-9286,3,101.60
26-231-8897,3,133.17
83-499-1350,3,119.80
92-795-7087,3,310.00
25-339-5566,3,69.38
42-906-2475,3,75.00
35-587-5940,3,119.80
90-989-2851,3,220.00
78-352-3174,3,225.00
80-258-5757,3,220.00
09-019-6593,3,225.00
33-541-8718,3,124.62
80-784-2924,3,310.00
55-263-8669,3,168.27
71-485-0830,3,93.13
12-371-9369,3,225.00
75-655-7346,3,124.62
82-422-7097,3,44.57
24-339-0545,3,124.62
58-064-3049,3,44.57
67-816-5527,3,83.99
55-619-8849,3,93.13
56-933-2115,3,52.08
15-260-9895,3,125.00
06-705-6026,3,44.57
14-210-2413,3,83.99
87-409-2090,3,235.00
80-890-3871,3,83.99
96-173-6690,3,210.00
08-940-9111,3,125.00
58-287-7773,3,235.00
22-697-0930,3,190.00
41-597-5931,3,235.00
75-463-0491,3,98.00
40-107-4974,3,320.00
90-478-9446,3,210.00
46-301-6761,3,210.00
56-184-4508,3,101.60
39-201-1204,3,91.84
69-624-5454,3,98.00
29-546-8618,3,133.17
27-774-9457,3,190.00
87-292-9640,3,98.00
36-779-8330,3,144.09
89-464-8624,3,101.60
90-317-7928,3,119.80
09-923-6077,3,101.60
97-004-1775,3,75.00
87-763-3059,3,220.00
88-109-5070,3,91.84
46-796-5628,3,133.17
61-533-3161,3,225.00
84-976-0893,3,119.80
63-555-6345,3,168.27
65-249-5260,3,124.62
72-823-6963,3,75.00
82-090-4450,3,220.00
74-603-8937,3,44.57
92-833-3271,3,225.00
13-698-5271,3,52.08
27-295-8802,3,83.99
61-097-0206,3,168.27
58-326-4792,3,124.62
78-214-6816,3,235.00
80-768-1365,3,44.57
49-368-5121,3,320.00
12-718-1501,3,210.00
30-124-4774,3,52.08
61-509-9344,3,83.99
03-464-8128,3,98.00
25-621-0618,3,235.00
45-780-6744,3,144.09
31-405-1090,3,320.00
75-714-6097,3,101.60
47-102-5062,3,210.00
09-058-1844,3,133.17
21-743-3530,3,98.00
74-339-3540,3,69.38
47-084-5361,3,144.09
17-708-5350,3,119.80
30-601-0133,3,101.60
33-894-6676,3,220.00
98-646-1456,3,133.17
74-346-3086,3,310.00
45-436-6764,3,69.38
22-401-7510,3,225.00
69-254-6693,3,119.80
08-309-3649,3,124.62
09-522-5385,3,220.00
26-281-8125,3,93.13
46-773-9492,3,310.00
55-676-1998,3,44.57
85-559-9663,3,225.00
24-502-2774,3,83.99
32-596-3017,3,124.62
01-715-3869,3,125.00
02-211-2785,3,93.13
51-349-8226,3,235.00
35-884-9148,3,44.57
29-587-2527,3,210.00
23-898-9055,3,190.00
64-918-4744,3,98.00
60-600-4172,3,83.99
27-600-6800,3,101.60
67-799-1881,3,125.00
34-061-0340,3,235.00
83-217-3894,3,91.84
18-136-6969,3,133.17
65-329-2436,3,210.00
19-156-3010,3,119.80
92-610-5614,3,190.00
43-918-0203,3,98.00
25-912-8989,3,75.00
71-197-3844,3,220.00
27-252-7456,3,101.60
53-068-3680,3,225.00
42-108-7287,3,91.84
90-122-2737,3,133.17
52-152-3371,3,168.27
77-165-4390,3,119.80
76-201-5085,3,124.62
03-039-5845,3,75.00
31-955-7364,3,220.00
40-486-8511,3,44.57
96-049-6957,3,225.00
11-769-7584,3,52.08
37-255-6435,3,83.99
35-326-1148,3,168.27
11-244-2193,3,124.62
11-446-2659,3,235.00
91-690-3480,3,44.57
44-379-6825,3,52.08
53-925-0103,3,83.99
09-229-1754,3,235.00
59-971-2896,3,320.00
76-746-0202,3,210.00
00-799-3091,3,98.00
61-622-8419,3,144.09
83-547-0450,3,101.60
16-609-1782,3,133.17
67-009-1409,3,69.38
83-687-4769,3,119.80
16-386-7757,3,220.00
22-001-6016,3,310.00
93-409-8648,3,320.00
53-504-3875,3,210.00
59-023-1187,3,98.00
69-562-1762,3,144.09
68-365-1512,3,101.60
67-382-6166,3,133.17
89-306-1133,3,69.38
78-692-7008,3,119.80
40-429-8594,3,220.00
37-103-3005,3,310.00
76-763-0657,3,225.00
23-082-1065,3,124.62
98-115-7191,3,93.13
43-566-9850,3,44.57
91-006-3876,3,83.99
84-707-3314,3,125.00
63-500-9286,3,235.00
26-231-8897,3,210.00
25-339-5566,3,190.00
35-587-5940,3,98.00
80-258-5757,3,101.60
80-784-2924,3,91.84
12-371-9369,3,133.17
24-339-0545,3,119.80
55-619-8849,3,75.00
06-705-6026,3,220.00
80-890-3871,3,225.00
08-940-9111,3,168.27
41-597-5931,3,124.62
90-478-9446,3,44.57
27-774-9457,3,52.08
87-292-9640,3,83.99
09-923-6077,3,235.00
88-109-5070,3,320.00
46-796-5628,3,210.00
84-976-0893,3,98.00
72-823-6963,3,144.09
82-090-4450,3,101.60
92-833-3271,3,133.17
61-097-0206,3,69.38
58-326-4792,3,119.80
80-768-1365,3,220.00
30-124-4774,3,310.00
61-509-9344,3,225.00
25-621-0618,3,124.62
31-405-1090,3,93.13
47-102-5062,3,44.57
21-743-3530,3,83.99
47-084-5361,3,125.00
30-601-0133,3,235.00
98-646-1456,3,210.00
45-436-6764,3,190.00
69-254-6693,3,98.00
09-522-5385,3,101.60
46-773-9492,3,91.84
85-559-9663,3,133.17
32-596-3017,3,119.80
02-211-2785,3,75.00
35-884-9148,3,220.00
60-600-4172,3,225.00
67-799-1881,3,168.27
34-061-0340,3,124.62
65-329-2436,3,44.57
92-610-5614,3,52.08
43-918-0203,3,83.99
27-252-7456,3,235.00
42-108-7287,3,320.00
90-122-2737,3,210.00
77-165-4390,3,98.00
03-039-5845,3,144.09
31-955-7364,3,101.60
96-049-6957,3,133.17
35-326-1148,3,69.38
11-244-2193,3,119.80
91-690-3480,3,220.00
44-379-6825,3,310.00
53-925-0103,3,225.00
09-229-1754,3,124.62
59-971-2896,3,93.13
76-746-0202,3,44.57
00-799-3091,3,83.99
61-622-8419,3,125.00
83-547-0450,3,235.00
16-609-1782,3,210.00
71-828-3556,3,320.00
51-420-8292,3,210.00
11-997-6382,3,98.00
61-729-8958,3,144.09
75-786-1124,3,101.60
56-775-4607,3,133.17
26-461-5577,3,69.38
30-715-2573,3,119.80
61-501-5110,3,220.00
79-850-0887,3,310.00
31-302-3952,3,225.00
30-117-6174,3,124.62
68-391-0908,3,93.13
54-501-1389,3,44.57
81-491-8325,3,83.99
88-109-8460,3,125.00
19-281-5590,3,235.00
29-577-3059,3,210.00
02-732-6800,3,190.00
50-475-9958,3,98.00
80-984-7751,3,101.60
40-081-7496,3,91.84
54-413-3195,3,133.17
47-940-7720,3,119.80
40-708-8263,3,75.00
19-798-0585,3,220.00
50-030-7130,3,225.00
65-919-0733,3,168.27
71-925-2450,3,124.62
62-086-4242,3,44.57
73-375-8634,3,52.08
96-458-9557,3,83.99
06-075-0174,3,235.00
02-715-2965,3,320.00
82-505-2050,3,210.00
36-898-0004,3,98.00
58-753-8307,3,144.09
47-612-6340,3,101.60
37-675-7898,3,133.17
95-666-2867,3,69.38
24-934-3291,3,119.80
24-314-4867,3,220.00
65-262-1387,3,310.00
69-817-7678,3,225.00
22-130-4513,3,124.62
55-734-7101,3,133.17
16-921-7992,3,93.13
24-678-5042,3,44.57
64-569-9390,3,69.38
92-282-7155,3,119.80
41-328-2835,3,83.99
52-071-2704,3,220.00
37-273-5241,3,125.00
22-904-5860,3,310.00
07-113-3748,3,225.00
32-377-0706,3,235.00
28-608-5137,3,124.62
79-518-4381,3,210.00
78-407-9810,3,93.13
17-264-8555,3,190.00
57-417-7291,3,44.57
81-881-8993,3,98.00
76-705-8000,3,83.99
33-390-5032,3,101.60
98-889-5403,3,125.00
80-349-3939,3,91.84
12-128-2576,3,235.00
54-162-7684,3,133.17
70-424-5723,3,210.00
23-427-8106,3,119.80
01-423-8434,3,190.00
66-188-6911,3,75.00
31-340-1373,3,98.00
82-410-4692,3,220.00
86-161-8508,3,101.60
61-618-8783,3,225.00
40-192-8164,3,91.84
33-044-7954,3,168.27
53-585-4586,3,133.17
19-189-3064,3,124.62
00-618-9205,3,44.57
64-446-6092,3,119.80
66-525-3598,3,52.08
46-892-9399,3,75.00
66-056-8690,3,83.99
74-302-4817,3,220.00
25-177-6985,3,235.00
36-816-5383,3,225.00
24-139-0192,3,320.00
32-698-1958,3,210.00
61-841-5883,3,168.27
83-924-4913,3,124.62
33-294-7116,3,98.00
13-018-1111,3,44.57
59-380-4206,3,52.08
30-117-6174,3,119.80
21-039-2999,3,83.99
68-391-0908,3,75.00
54-501-1389,3,220.00
45-033-9684,3,235.00
29-773-5797,3,320.00
81-491-8325,3,225.00
19-768-2646,3,210.00
88-109-8460,3,168.27
19-281-5590,3,124.62
31-121-8822,3,98.00
11-397-2150,3,144.09
07-322-4153,3,101.60
40-168-4233,3,133.17
64-141-5718,3,69.38
35-427-7418,3,119.80
25-093-8535,3,220.00
06-887-6332,3,310.00
11-835-2932,3,225.00
89-513-4206,3,124.62
82-589-4385,3,93.13
79-638-3210,3,44.57
56-195-4013,3,83.99
89-997-5952,3,125.00
98-148-9592,3,235.00
90-878-2657,3,210.00
38-478-1265,3,190.00
42-829-4772,3,98.00
73-455-3435,3,101.60
22-501-9215,3,91.84
53-401-6179,3,133.17
31-593-0632,3,119.80
88-367-5894,3,75.00
97-219-4069,3,220.00
86-275-9654,3,225.00
01-855-8188,3,168.27
28-341-5469,3,124.62
89-285-0567,3,44.57
72-099-2457,3,52.08
08-483-5677,3,83.99
21-104-5976,3,235.00
91-163-7915,3,320.00
58-419-3322,3,210.00
47-441-1628,3,98.00
58-149-3499,3,225.00
77-827-0603,3,144.09
54-555-7832,3,101.60
70-365-1885,3,124.62
75-883-4614,3,133.17
84-007-9095,3,93.13
70-276-7176,3,44.57
14-376-2485,3,69.38
58-251-6487,3,119.80
22-867-9098,3,83.99
73-985-2542,3,220.00
62-201-9287,3,125.00
86-227-8811,3,235.00
46-627-8981,3,210.00
01-423-8434,3,52.08
87-766-3663,3,190.00
31-340-1373,3,83.99
28-376-6551,3,98.00
86-161-8508,3,235.00
83-262-1365,3,101.60
40-192-8164,3,320.00
51-493-6866,3,91.84
53-585-4586,3,210.00
95-935-6126,3,133.17
80-720-7802,3,119.80
86-668-1105,3,75.00
05-024-1112,3,220.00
23-824-2201,3,225.00
54-322-1808,3,168.27
43-850-7830,3,124.62
25-912-8989,3,144.09
71-197-3844,3,101.60
53-068-3680,3,133.17
52-152-3371,3,69.38
76-201-5085,3,119.80
40-486-8511,3,220.00
11-769-7584,3,310.00
37-255-6435,3,225.00
11-446-2659,3,124.62
93-409-8648,3,93.13
53-504-3875,3,44.57
59-023-1187,3,83.99
69-562-1762,3,125.00
68-365-1512,3,235.00
67-382-6166,3,210.00
89-306-1133,3,190.00
78-692-7008,3,98.00
40-429-8594,3,101.60
37-103-3005,3,91.84
76-763-0657,3,133.17
23-082-1065,3,119.80
98-115-7191,3,75.00
43-566-9850,3,220.00
91-006-3876,3,225.00
84-707-3314,3,168.27
63-500-9286,3,124.62
26-231-8897,3,44.57
25-339-5566,3,52.08
35-587-5940,3,83.99
80-258-5757,3,235.00
80-784-2924,3,320.00
12-371-9369,3,210.00
24-339-0545,3,98.00
55-619-8849,3,144.09
06-705-6026,3,101.60
80-890-3871,3,133.17
08-940-9111,3,69.38
41-597-5931,3,119.80
90-478-9446,3,220.00
27-774-9457,3,310.00
87-292-9640,3,225.00
09-923-6077,3,124.62
88-109-5070,3,93.13
46-796-5628,3,44.57
84-976-0893,3,83.99
72-823-6963,3,125.00
82-090-4450,3,235.00
92-833-3271,3,210.00
61-097-0206,3,190.00
58-326-4792,3,98.00
80-768-1365,3,101.60
30-124-4774,3,91.84
61-509-9344,3,133.17
25-621-0618,3,119.80
31-405-1090,3,75.00
47-102-5062,3,220.00
21-743-3530,3,225.00
47-084-5361,3,168.27
30-601-0133,3,124.62
67-009-1409,3,190.00
83-687-4769,3,98.00
16-386-7757,3,101.60
22-001-6016,3,91.84
58-149-3499,3,133.17
70-365-1885,3,119.80
84-007-9095,3,75.00
70-276-7176,3,220.00
22-867-9098,3,225.00
62-201-9287,3,168.27
86-227-8811,3,124.62
46-627-8981,3,44.57
87-766-3663,3,52.08
28-376-6551,3,83.99
83-262-1365,3,235.00
51-493-6866,3,320.00
95-935-6126,3,210.00
80-720-7802,3,98.00
86-668-1105,3,144.09
05-024-1112,3,101.60
23-824-2201,3,133.17
54-322-1808,3,69.38
43-850-7830,3,119.80
43-634-6121,3,220.00
50-747-1156,3,310.00
29-600-4791,3,225.00
99-862-6759,3,124.62
90-359-2449,3,93.13
23-153-9991,3,44.57
22-906-5872,3,83.99
40-476-8892,3,125.00
86-606-8047,3,235.00
44-969-2805,3,210.00
38-295-3172,3,190.00
66-679-8766,3,98.00
46-072-3557,3,101.60
33-671-4773,3,91.84
38-694-5330,3,133.17
49-961-9885,3,119.80
37-656-4777,3,75.00
65-432-1983,3,220.00
01-879-8004,3,225.00
43-720-3267,3,168.27
60-009-2815,3,124.62
30-032-8406,3,44.57
89-535-2329,3,52.08
10-141-0121,3,83.99
00-822-8333,3,235.00
72-306-1723,3,320.00
53-622-3155,3,210.00
51-287-9364,3,98.00
09-481-5023,3,144.09
76-437-5698,3,101.60
77-367-2436,3,133.17
30-205-9759,3,69.38
87-503-4703,3,119.80
65-485-7254,3,220.00
97-623-6572,3,310.00
79-946-2742,3,225.00
30-790-3083,3,124.62
71-828-3556,3,93.13
51-420-8292,3,44.57
11-997-6382,3,83.99
61-729-8958,3,125.00
75-786-1124,3,235.00
56-775-4607,3,210.00
26-461-5577,3,190.00
30-715-2573,3,98.00
61-501-5110,3,101.60
79-850-0887,3,91.84
31-302-3952,3,133.17
83-262-1365,3,124.62
51-493-6866,3,93.13
95-935-6126,3,44.57
29-577-3059,3,44.57
02-732-6800,3,52.08
50-475-9958,3,83.99
80-984-7751,3,235.00
40-081-7496,3,320.00
54-413-3195,3,210.00
47-940-7720,3,98.00
40-708-8263,3,144.09
19-798-0585,3,101.60
50-030-7130,3,133.17
65-919-0733,3,69.38
71-925-2450,3,119.80
62-086-4242,3,220.00
73-375-8634,3,310.00
96-458-9557,3,225.00
06-075-0174,3,124.62
02-715-2965,3,93.13
82-505-2050,3,44.57
36-898-0004,3,83.99
58-753-8307,3,125.00
47-612-6340,3,235.00
37-675-7898,3,210.00
95-666-2867,3,190.00
24-934-3291,3,98.00
24-314-4867,3,101.60
65-262-1387,3,91.84
69-817-7678,3,133.17
22-130-4513,3,119.80
16-921-7992,3,75.00
24-678-5042,3,220.00
41-328-2835,3,225.00
37-273-5241,3,168.27
32-377-0706,3,124.62
79-518-4381,3,44.57
17-264-8555,3,52.08
81-881-8993,3,83.99
33-390-5032,3,235.00
80-349-3939,3,320.00
54-162-7684,3,210.00
23-427-8106,3,98.00
66-188-6911,3,144.09
82-410-4692,3,101.60
61-618-8783,3,133.17
33-044-7954,3,69.38
19-189-3064,3,119.80
00-618-9205,3,220.00
66-525-3598,3,310.00
66-056-8690,3,225.00
25-177-6985,3,124.62
24-139-0192,3,93.13
32-698-1958,3,44.57
64-446-6092,3,98.00
33-294-7116,3,83.99
46-892-9399,3,144.09
74-302-4817,3,101.60
65-351-6434,3,125.00
36-917-2834,3,235.00
36-816-5383,3,133.17
56-271-4185,3,210.00
