"Order ID",CustomerID,LocationID
76-522-9855,48-297-2055,4452
77-986-1901,62-452-0994,4455
65-329-2436,23-605-5942,4458
83-597-0985,04-962-5217,4461
11-858-8042,16-138-8056,4464
92-610-5614,27-913-7247,4467
43-918-0203,48-898-3804,4470
18-752-8277,39-552-7180,4473
29-463-3688,21-644-8108,4476
23-382-0687,39-791-8742,4478
27-252-7456,47-423-8685,4480
57-773-2064,82-214-2697,4483
69-361-9646,98-132-2808,4486
42-108-7287,33-208-6770,4489
90-122-2737,25-056-4351,4492
46-138-6582,86-592-7704,4495
60-885-4424,82-505-1173,4498
71-516-9998,13-051-6609,4501
77-165-4390,14-150-3681,4503
67-156-1140,77-254-6430,4504
53-131-0339,19-203-6248,4506
03-039-5845,50-471-6999,4508
31-955-7364,74-924-9475,4511
75-606-4195,08-784-0123,4514
63-453-3505,66-811-8791,4518
81-493-5555,37-292-6370,4521
96-049-6957,55-446-0184,4523
53-661-8226,34-938-2645,4526
72-015-0440,29-402-3395,4529
35-326-1148,63-009-8189,4532
11-244-2193,71-643-1944,4535
15-190-8465,24-648-1490,4538
41-177-5682,91-488-9581,4541
01-877-6020,07-280-9648,4543
91-690-3480,11-549-7666,4550
74-314-5556,38-163-2437,4553
73-900-4790,22-928-0299,4556
44-379-6825,03-512-0082,4559
53-925-0103,00-352-9063,4562
96-883-6756,14-064-2226,4564
03-248-8148,48-890-3098,4567
95-581-1944,07-161-0216,4570
09-229-1754,81-464-9164,4573
71-188-6549,32-091-9218,4576
80-489-4967,33-285-9278,4579
59-971-2896,50-753-5196,4582
76-746-0202,37-149-1807,4585
80-544-0183,74-548-0202,4588
63-236-3555,81-015-5506,4591
76-509-2544,76-847-6826,4594
00-799-3091,46-324-1886,4596
88-756-9391,87-886-6643,4598
95-599-9120,29-913-3446,4600
61-622-8419,02-156-3419,4602
83-547-0450,71-908-5082,4604
20-343-7160,65-760-7724,4606
39-607-8115,58-196-6560,4608
43-799-4873,22-501-0325,4610
16-609-1782,22-414-3931,4612
50-617-3367,30-959-5571,4614
57-761-6559,79-080-9855,4616
67-009-1409,15-086-9086,4618
83-687-4769,34-839-6626,4620
57-683-6723,11-402-7555,4622
87-535-8388,10-196-1743,4624
61-799-5380,07-187-1437,4626
16-386-7757,33-882-5916,4628
39-040-2440,75-071-4546,4630
66-665-1879,34-099-5874,4632
22-001-6016,41-356-7756,4634
58-149-3499,15-038-3835,4636
19-329-8137,59-386-1239,4638
87-443-7001,28-875-7993,4640
53-322-3671,13-040-2063,4642
70-365-1885,46-402-7692,4644
91-490-5244,64-665-8707,4646
80-616-9335,34-728-6780,4648
84-007-9095,14-396-6788,4650
70-276-7176,58-991-4580,4652
44-439-4440,02-681-4911,4654
32-023-4917,75-669-7534,4656
93-829-0535,28-783-9841,4658
22-867-9098,49-464-9139,4660
33-395-8454,86-404-0358,4662
23-636-0824,48-766-8760,4664
62-201-9287,05-480-9942,4666
86-227-8811,95-306-3083,4667
25-432-8239,61-676-0339,4668
92-487-3562,09-974-0828,4163
59-738-2614,47-010-9846,4165
46-627-8981,63-400-1629,4168
92-859-5564,78-969-3391,4171
95-581-6863,71-011-7586,4173
87-766-3663,81-476-1236,4175
28-376-6551,91-908-8699,4177
65-428-6495,07-014-5107,4179
24-690-6396,24-388-6822,4181
46-576-0301,18-648-5116,4183
83-262-1365,90-423-2784,4185
86-425-5753,57-843-3690,4187
93-702-4764,18-423-4240,4189
51-493-6866,45-272-9855,4191
95-935-6126,11-687-7365,4193
53-412-8787,51-291-3742,4195
35-759-1971,53-853-8502,4197
21-106-4079,45-685-2873,4199
80-720-7802,52-993-1145,4201
37-398-9630,36-740-6346,4203
15-192-4862,91-003-5808,4205
86-668-1105,19-291-5558,4206
05-024-1112,57-799-5797,4207
85-868-5544,56-376-6225,4209
49-404-6008,95-505-4189,4211
42-108-2633,07-597-7903,4213
23-824-2201,62-551-8160,4215
90-256-2320,38-029-8372,4216
99-679-0062,97-361-6034,4217
54-322-1808,78-757-0953,4218
43-850-7830,14-188-9770,4219
66-721-3658,37-428-9401,4220
82-445-5186,73-471-6783,4221
79-627-2533,03-040-0318,4222
43-634-6121,11-586-9495,4223
67-723-0322,69-530-7688,4224
63-346-9064,79-339-7626,4225
50-747-1156,39-702-3793,4226
29-600-4791,88-988-5357,4227
54-800-8042,92-702-5870,4228
10-150-2658,18-907-7870,4229
86-819-6178,06-321-2499,4230
99-862-6759,36-850-2399,4231
87-618-1229,31-320-9549,4232
10-638-5334,47-474-8927,4233
90-359-2449,83-549-0652,4234
23-153-9991,44-311-9619,4235
39-130-1094,40-236-9118,4236
29-260-4008,66-514-5198,4249
23-364-4571,14-693-9001,4251
22-906-5872,71-801-5063,4253
26-326-8254,48-306-2176,4255
51-290-4538,86-277-5508,4257
40-476-8892,57-157-8353,4259
86-606-8047,30-847-7835,4261
07-143-9471,21-383-0942,4264
05-822-0829,67-467-1171,4266
64-941-6067,18-179-2197,4282
44-969-2805,76-335-3399,4284
41-201-7265,45-044-4374,4286
04-238-9179,13-951-6935,4288
38-295-3172,72-152-2430,4290
66-679-8766,61-623-7377,4292
75-556-0225,09-203-2909,4294
95-025-5981,91-336-4124,4296
07-312-6026,42-547-8958,4298
46-072-3557,03-547-5984,4300
74-006-2266,27-104-9440,4302
93-829-3135,53-236-6596,4304
33-671-4773,95-631-7257,4306
38-694-5330,17-578-7660,4308
55-592-1782,80-268-7959,4310
92-880-1942,70-610-7059,4312
36-019-1520,91-839-0337,4314
49-961-9885,98-336-1192,4316
90-877-0957,13-919-9687,4321
09-185-3204,07-667-2054,4323
37-656-4777,85-451-7757,4325
65-432-1983,09-340-5529,4327
26-973-3455,28-994-2175,4329
99-346-2194,21-516-0006,4331
67-813-5657,90-138-4450,4333
01-879-8004,27-611-0020,4336
32-792-5231,23-205-4715,4338
95-846-1036,90-947-8460,4340
43-720-3267,37-076-7913,4342
60-009-2815,46-123-3292,4344
64-718-6202,30-426-0861,4346
40-690-8134,17-425-9366,4348
59-784-8988,54-763-6870,4350
30-032-8406,21-910-6325,4352
76-194-5836,87-825-2791,4354
87-820-2746,10-534-1630,4355
89-535-2329,12-760-8688,4356
10-141-0121,20-910-8042,4357
45-486-4534,49-905-8008,4359
34-230-0439,21-823-5019,4361
24-102-1793,70-815-9836,4363
00-822-8333,40-189-3632,4365
31-669-5161,42-611-3228,4367
37-691-9097,62-189-0455,4369
72-306-1723,67-746-6460,4371
53-622-3155,44-431-8932,4373
03-568-8174,82-729-5605,4375
05-318-1801,77-869-4945,4377
26-802-1005,53-704-6388,4379
51-287-9364,14-346-3203,4381
15-272-2116,14-832-8262,4383
97-039-9333,12-510-9183,4385
09-481-5023,44-900-5794,4387
76-437-5698,42-905-5328,4390
25-252-0068,20-850-2376,4392
77-635-7433,75-271-9762,4393
78-204-9950,68-882-8050,4395
77-367-2436,42-607-3260,4397
45-043-4851,60-346-2768,4399
51-470-5294,76-163-3165,4401
30-205-9759,19-601-3865,4403
87-503-4703,47-264-6899,4405
41-269-9772,56-511-3188,4407
89-007-9559,21-798-9412,4409
54-080-0702,82-520-3770,4411
65-485-7254,95-331-1993,4413
64-051-9774,53-257-4115,4415
31-255-9487,42-410-0705,4418
97-623-6572,38-609-7229,4421
79-946-2742,03-331-1028,4424
34-257-0115,29-836-4385,4427
11-486-8739,41-226-8734,4430
21-385-2808,16-815-6643,4433
30-790-3083,77-281-8756,4435
40-599-5065,30-825-3298,4438
42-438-0394,96-799-4054,4441
71-828-3556,68-814-7130,4444
51-420-8292,32-736-6261,4447
00-965-9450,63-784-1408,4450
83-336-8250,40-260-1346,4453
34-331-6365,35-306-1244,4456
11-997-6382,48-853-9332,4459
61-720-5633,56-125-9083,4462
01-062-3384,72-073-0415,4465
61-729-8958,50-376-1116,4468
75-786-1124,20-180-7160,4471
56-644-2509,47-775-2879,4474
57-393-6200,58-519-0920,4479
76-334-1448,53-665-5572,4482
56-775-4607,99-823-8050,4485
29-947-3866,46-151-7455,4488
32-317-3692,57-249-9311,4491
26-461-5577,41-836-7896,4494
30-715-2573,77-952-2629,4497
36-290-7816,04-242-3472,4500
50-370-8158,97-519-5326,4505
92-776-2834,74-748-7404,4507
61-501-5110,03-350-0766,4510
29-952-5748,59-273-7178,4513
86-400-9239,75-358-8408,4516
79-850-0887,53-501-6288,4519
31-302-3952,06-093-4453,4522
10-030-5503,09-685-7250,4525
24-041-3369,48-621-4122,4528
59-617-9817,37-038-2215,4531
30-117-6174,60-917-4254,4534
17-586-7905,62-845-0351,4537
47-760-3761,83-415-1839,4540
68-391-0908,79-877-0995,4544
54-501-1389,35-922-4096,4546
99-900-7458,07-117-6288,4548
55-250-4051,29-212-8537,4551
10-462-2908,98-667-2397,4554
81-491-8325,42-820-6751,4557
97-554-4987,14-111-5943,4560
89-013-4600,60-136-0339,4563
88-109-8460,48-656-3310,4566
19-281-5590,07-805-8279,4569
61-721-9793,21-055-2991,4572
77-083-7289,38-183-2380,4575
95-551-4400,31-360-2315,4578
29-577-3059,58-897-9539,4581
43-663-3135,45-104-2327,4584
45-381-3607,26-472-0085,4587
02-732-6800,95-863-7435,4590
50-475-9958,85-315-2081,4593
92-873-3440,82-197-4890,4597
41-640-4815,90-268-2856,4599
45-153-3592,54-078-7771,4601
80-984-7751,91-387-2469,4603
31-014-4239,87-182-2023,4605
71-274-0068,13-867-0430,4607
40-081-7496,50-466-7631,4609
54-413-3195,41-164-0757,4611
64-427-6469,01-646-4719,4613
89-266-9786,24-476-4314,4615
32-732-9550,96-936-2893,4617
47-940-7720,43-976-6171,4619
84-923-5585,04-213-6891,4621
11-776-8532,03-754-8064,4623
40-708-8263,80-279-3555,4625
19-798-0585,34-747-6973,4627
85-956-0185,80-992-8483,4629
49-275-9191,27-053-6056,4631
62-507-3661,28-076-4615,4633
50-030-7130,05-685-7660,4635
19-530-8425,96-672-3509,4637
50-696-6686,62-549-2752,4639
65-919-0733,40-270-8030,4641
71-925-2450,59-072-5051,4643
52-523-5327,28-108-0435,4645
30-087-5181,57-785-3314,4647
91-855-3626,94-096-1282,4649
62-086-4242,46-049-5828,4651
11-645-0948,41-128-9654,4653
38-068-6643,81-094-4880,4655
73-375-8634,71-750-9970,4657
96-458-9557,18-073-6715,4659
55-209-0374,41-371-0653,4661
16-946-9856,32-572-1979,4663
05-971-9045,54-536-6254,4665
06-075-0174,29-219-2253,5415
67-748-7876,71-721-5004,5416
97-246-5273,97-710-2761,5417
02-715-2965,59-575-5435,5418
82-505-2050,65-481-0473,5419
84-039-6634,43-167-6563,5420
91-659-9644,64-548-0720,5421
21-164-7722,80-680-2541,5422
36-898-0004,80-692-1577,5423
95-007-7718,20-619-2889,5424
03-955-4532,33-530-9357,5425
58-753-8307,37-845-3065,5427
47-612-6340,81-488-4385,5429
97-905-7691,81-070-8211,5431
26-929-8429,57-713-4376,5433
92-660-8297,91-235-3553,5435
37-675-7898,34-942-9341,5437
93-892-9924,53-865-0514,5439
77-779-8790,31-432-4517,5441
95-666-2867,55-350-7166,5443
24-934-3291,44-464-5517,5444
36-505-9404,13-549-8164,5445
87-796-6079,76-184-8198,5446
40-278-4324,53-208-7209,5448
24-314-4867,38-865-5715,5450
85-196-6451,15-968-4354,5452
67-413-6177,23-557-3971,5454
65-262-1387,42-475-0558,5456
69-817-7678,37-704-3505,5458
17-253-1197,50-685-3169,5460
14-606-3655,86-294-0566,5462
99-664-1580,23-082-9045,5464
22-130-4513,74-130-0054,5466
06-605-4865,52-201-2191,5468
42-303-1476,30-902-5761,5470
16-921-7992,33-940-3140,5472
24-678-5042,10-483-3261,5474
36-928-2921,66-300-2343,5477
15-090-5294,27-735-9532,5479
21-844-2539,42-165-1972,5481
41-328-2835,23-834-9533,5482
41-441-3097,81-334-5691,5484
43-461-0935,30-022-9413,5486
37-273-5241,19-848-0069,5488
32-377-0706,98-591-9409,5490
74-776-4460,10-047-1960,5492
42-250-4316,42-897-6329,5494
87-530-1190,39-999-0021,5495
79-518-4381,82-124-3942,5496
14-648-5507,36-331-2831,5498
74-980-5294,34-309-3114,5500
17-264-8555,19-101-7328,5502
81-881-8993,60-136-4870,5505
86-053-9440,85-127-4717,5507
58-300-9513,49-948-7915,5510
58-115-0437,06-831-0706,5512
33-390-5032,29-914-6794,5514
30-724-0380,31-856-0244,5516
01-733-5889,32-395-2589,5519
80-349-3939,04-935-5157,5522
54-162-7684,18-892-9010,5525
53-563-4345,95-339-8822,5528
38-969-7419,95-862-4662,5530
03-555-7951,80-277-5556,5533
23-427-8106,48-999-9247,5536
21-627-1027,55-441-4945,4669
31-106-2180,74-776-1637,4670
66-188-6911,51-529-9908,4671
82-410-4692,63-986-0563,4672
76-867-4343,96-628-9343,4673
32-483-3668,61-684-7316,4674
92-392-7061,48-951-1953,4675
61-618-8783,64-856-3763,4676
47-068-1396,23-233-9582,4677
18-359-3465,15-212-8866,4678
33-044-7954,07-575-4456,4679
19-189-3064,99-435-3448,4680
36-478-2126,07-158-6611,4681
97-233-2887,40-581-7231,4682
24-351-9777,49-436-2903,4683
00-618-9205,49-449-2339,4684
72-325-3096,28-494-9464,4685
14-316-4950,28-255-9636,4686
66-525-3598,04-007-9403,4687
66-056-8690,30-134-4141,4688
66-501-9308,43-303-6151,4689
97-946-2509,74-339-8181,4690
40-864-0766,34-231-0656,4691
25-177-6985,68-194-7215,4692
11-146-3342,82-442-4503,4693
80-727-2984,65-959-0100,4694
24-139-0192,06-870-3808,4695
32-698-1958,79-834-1150,4696
66-068-8313,91-484-8549,4697
02-311-4674,58-358-2956,4698
85-569-0097,40-946-4285,4699
33-294-7116,22-719-1060,4700
54-366-6861,72-055-7985,4701
63-761-3686,65-353-0657,4702
65-351-6434,90-876-6799,4703
36-917-2834,73-873-4827,4704
86-114-9232,80-927-5246,4705
67-709-5581,77-111-2020,4706
80-076-4032,10-341-4047,4707
56-271-4185,83-800-4789,4708
43-052-9931,89-896-4591,4709
15-663-0481,21-282-1343,4710
23-582-1221,04-699-2162,4711
61-057-1975,72-013-3529,4712
87-599-0366,09-688-8521,4713
85-795-3011,08-390-4691,4714
08-270-7581,56-479-7571,4715
05-410-4163,75-558-6855,4716
82-639-1298,09-710-7305,4717
81-875-5053,81-678-3234,4718
69-780-6998,83-988-2186,4719
45-989-0711,66-386-4902,4720
10-052-8149,37-285-0504,4721
87-988-3093,07-111-7669,4722
04-812-8753,84-136-7752,4723
56-331-9919,72-417-9175,4724
35-371-2486,79-082-9805,4725
24-714-2660,24-545-1124,4726
00-465-7031,84-300-6499,4727
01-975-7149,93-913-0650,4728
92-747-8084,91-251-5721,4729
81-819-6997,04-960-9928,4730
48-370-5933,35-042-6593,4731
87-939-7467,45-879-0850,4732
20-205-9814,78-492-1244,4733
37-563-3518,87-172-1004,4734
35-988-0040,55-516-2272,4735
60-197-5739,79-227-9821,4736
36-383-1600,87-811-2475,4737
61-096-3317,97-003-2495,4738
30-867-3284,26-631-4044,4739
29-601-2712,07-925-9556,4740
28-387-3547,18-296-6063,4741
33-596-6321,26-237-6257,4742
48-873-2607,77-064-4656,4743
46-671-2432,29-631-4932,4744
67-067-9693,04-268-9065,4745
94-148-7497,06-545-4037,4746
90-921-1904,82-278-5664,4747
87-546-5058,19-112-3031,4748
25-522-2006,58-749-9630,4749
69-765-1585,60-238-7059,4750
17-146-9681,03-575-7094,4751
76-063-7709,83-465-8495,4752
39-647-4894,97-122-0077,4753
84-561-9421,44-106-8726,4754
08-152-8962,75-652-8475,4755
83-499-1350,66-683-1761,4756
39-613-0627,18-238-2784,4757
56-545-1829,14-427-0652,4758
42-906-2475,96-883-5571,4759
90-989-2851,59-450-2625,4760
17-851-5705,17-237-9919,4761
20-698-8725,89-302-9477,4762
62-918-2454,30-395-2269,4763
09-019-6593,60-742-1416,4764
73-876-5941,42-286-4150,4765
05-825-9260,36-854-2570,4766
55-263-8669,00-988-1489,4767
75-655-7346,80-467-4735,4768
23-760-0421,04-049-1006,4769
02-938-1657,25-492-4931,4770
00-669-6040,38-206-8901,4771
58-064-3049,93-710-1150,4772
30-969-9125,79-752-9044,4773
89-262-2574,94-829-5714,4774
56-933-2115,17-162-2135,4775
14-210-2413,08-581-0238,4776
51-322-7429,51-824-3545,4777
57-755-0191,03-133-1843,4778
49-841-5624,52-259-8758,4779
58-287-7773,22-744-2112,4780
91-284-4644,54-926-6336,4781
49-366-5985,38-254-0934,4782
40-107-4974,72-486-1808,4783
46-301-6761,40-931-4451,4784
02-266-1313,81-286-3465,4785
60-270-8291,42-037-9687,4786
68-226-7897,09-427-8083,4787
69-624-5454,73-000-6730,4788
90-389-3298,24-902-5422,4789
84-017-7714,38-777-7517,4790
36-779-8330,45-670-3073,4791
89-464-8624,22-817-6388,4792
14-224-3137,30-882-6768,4793
30-148-2955,80-373-3482,4794
65-301-1388,19-175-1000,4795
55-734-7101,27-350-6986,4796
92-838-7961,44-929-7305,4797
46-715-1183,41-635-6237,4798
64-569-9390,00-381-6823,4799
92-282-7155,59-261-5057,4800
31-576-8678,13-132-4970,4801
86-581-4964,78-150-8068,4802
56-840-9304,26-834-8571,4803
52-071-2704,80-644-1720,4804
80-215-3898,66-365-0560,4805
44-357-1100,73-849-7161,4806
22-904-5860,96-606-2380,4807
07-113-3748,82-632-3278,4808
24-998-9967,88-786-4775,4809
80-923-1183,27-255-5518,4810
10-390-3471,55-534-3489,4811
28-608-5137,91-467-3717,4812
12-837-0577,72-701-8397,4813
25-485-3794,93-083-1812,4814
78-407-9810,89-643-5055,4815
57-417-7291,60-477-3944,4816
27-077-0389,91-616-5387,4817
31-607-0351,62-404-0979,4818
15-667-9235,30-459-4522,4819
76-705-8000,73-981-1213,4820
97-507-9861,86-200-6226,4821
53-430-9568,12-210-8916,4822
98-889-5403,09-129-7277,4823
12-128-2576,17-656-8981,4824
03-825-5219,36-854-2948,4825
78-806-0853,83-486-4557,4826
39-843-1059,71-234-5179,4827
70-424-5723,81-515-1278,4828
34-629-9123,53-839-6279,4829
52-984-2592,49-536-9801,4830
01-423-8434,84-031-0794,4831
31-340-1373,07-457-0443,4832
43-009-8040,50-716-5754,4833
84-854-1349,83-854-5062,4834
46-969-1933,31-441-5077,4835
86-161-8508,30-668-7438,4836
69-607-3610,37-013-0292,4837
51-955-2727,91-982-8246,4838
40-192-8164,73-965-2661,4839
53-585-4586,65-465-1137,4840
56-076-6137,46-957-2549,4841
06-457-9925,80-328-3018,4842
51-007-0849,19-745-7544,4843
64-446-6092,21-950-4765,4844
62-768-3976,37-402-2949,4845
45-594-5624,24-909-6177,4846
46-892-9399,58-570-3984,4847
74-302-4817,65-987-4463,4848
07-116-3515,21-903-1493,4849
04-743-8019,80-273-1248,4850
09-896-5300,10-502-1445,4851
36-816-5383,98-956-4430,4852
76-380-8355,58-165-3429,4853
19-953-6477,99-033-8011,4854
61-841-5883,44-048-2898,4855
83-924-4913,92-325-4771,4856
36-480-1277,16-968-9858,4857
76-176-1093,96-909-7950,4858
63-204-3800,75-905-7326,4859
13-018-1111,40-571-6226,4860
77-561-4347,10-921-5699,4861
43-238-0006,37-372-9415,4862
59-380-4206,14-852-2100,4863
21-039-2999,82-288-9392,4864
28-882-5933,56-326-1556,4865
65-080-5283,85-368-5194,4866
74-564-7314,09-888-3706,4867
45-033-9684,22-453-6603,4868
76-855-7164,59-998-9285,4869
28-703-1952,31-307-2307,4870
29-773-5797,73-427-9774,4871
19-768-2646,41-082-7417,4872
08-659-6030,68-700-9823,4873
96-993-3962,03-051-7819,4874
83-220-9837,57-301-6790,4875
31-121-8822,94-865-3366,4876
65-311-3002,00-090-3491,4877
50-817-8023,77-591-2181,4878
11-397-2150,99-109-2353,4879
07-322-4153,73-175-9496,4880
84-724-9712,90-491-1239,4881
75-362-1645,63-604-3193,4882
76-627-0236,02-974-0997,4883
40-168-4233,84-403-5215,4884
25-850-5723,75-436-9725,4885
85-463-0651,10-972-8681,4886
64-141-5718,11-127-1413,4887
35-427-7418,38-352-8049,4888
12-648-4718,57-611-6010,5426
37-765-3279,73-948-0480,5428
91-332-6187,59-715-3288,5430
25-093-8535,68-082-3942,5432
59-493-4419,43-748-1342,5434
56-307-1423,23-541-2030,5436
06-887-6332,52-934-7220,5438
11-835-2932,00-435-7006,5440
01-981-5069,85-779-8174,5442
39-547-3173,63-906-6480,5447
50-185-4137,73-712-9768,5449
89-513-4206,70-480-2781,5451
53-974-4637,94-235-1902,5453
53-763-8296,13-641-1831,5455
82-589-4385,71-561-5133,5457
79-638-3210,92-135-9201,5459
93-057-9662,09-339-5822,5461
45-742-2253,90-275-2874,5463
13-555-4988,37-705-9466,5465
56-195-4013,96-259-0479,5467
55-443-2920,75-937-6004,5469
49-429-0115,91-321-8895,5471
89-997-5952,80-325-0206,5473
98-148-9592,90-508-0061,5475
89-865-3770,29-310-6052,5476
00-350-1396,39-459-6791,5478
91-121-2326,85-700-6393,5480
90-878-2657,03-215-3959,5483
67-961-1567,00-689-5519,5485
80-461-9387,64-198-0112,5487
38-478-1265,80-658-1730,5489
42-829-4772,35-344-7124,5491
84-681-6641,35-109-7817,5493
68-473-3919,13-027-0249,5497
07-634-6294,58-341-8825,5499
73-455-3435,57-489-1320,5501
17-396-0834,99-534-0752,5503
13-235-5773,46-708-9429,5506
22-501-9215,55-267-3235,5509
53-401-6179,30-073-5505,5511
06-934-9396,14-968-9727,5513
29-600-8355,02-063-5381,5515
65-966-4872,97-687-5761,5518
31-593-0632,90-627-6303,5521
89-100-6055,47-900-5071,5524
31-087-9491,32-475-1071,5526
88-367-5894,97-708-6756,5529
97-219-4069,32-836-5069,5532
33-755-4654,33-715-4955,5535
98-391-7796,13-989-5109,5538
13-469-9343,61-819-5221,5540
86-275-9654,14-998-1300,5542
30-791-3047,76-877-1926,5544
13-673-8989,62-870-7138,5546
01-855-8188,68-435-7756,5548
28-341-5469,06-346-0589,5550
31-221-4991,45-770-5550,5552
22-872-7952,57-734-9941,5554
12-346-4013,16-233-7577,5557
89-285-0567,33-155-2546,5560
65-170-4476,72-484-4060,5562
33-207-9048,01-882-3064,5564
72-099-2457,44-352-4880,5566
08-483-5677,29-581-4956,4914
79-268-0334,91-062-1559,4915
90-006-4375,60-056-7305,4916
04-904-4552,93-077-9628,4917
21-104-5976,27-928-3810,4918
31-073-7194,59-029-6148,4919
88-813-0409,88-633-8492,4920
91-163-7915,16-061-3868,4921
58-419-3322,76-663-5204,4922
35-795-9456,53-638-1872,4923
60-081-1759,81-155-1642,4924
35-907-6473,09-463-4222,4925
47-441-1628,46-863-0685,4926
58-376-5889,26-673-1238,4927
26-437-6628,46-036-3035,4928
77-827-0603,78-169-2461,4929
54-555-7832,73-374-8667,4930
30-082-2867,91-807-1653,4931
67-455-5976,61-361-4915,4932
34-970-4387,91-253-6389,4933
75-883-4614,26-608-5179,4934
71-373-6387,40-831-4524,4935
31-807-7846,78-925-5718,4936
14-376-2485,33-532-7457,4937
58-251-6487,37-472-2855,4938
60-913-9847,15-796-7574,4939
84-951-9107,20-514-8420,4940
68-012-9190,14-149-6520,4941
73-985-2542,68-514-7375,4942
34-415-8074,76-056-5131,4943
18-252-1922,67-683-3934,4944
92-795-7087,85-427-4404,4945
78-352-3174,97-050-8120,4946
13-912-7109,06-994-0572,4947
03-893-8767,27-609-7148,4948
37-082-5374,35-231-9391,4949
33-541-8718,38-821-9223,4950
22-437-6211,85-902-1541,4951
33-583-4747,68-632-2108,4952
71-485-0830,58-972-0413,4953
82-422-7097,60-024-5912,4954
72-207-0940,35-838-2312,4955
11-741-2205,38-921-3385,4956
69-218-2694,70-887-8634,4957
67-816-5527,72-151-8614,4958
29-353-4988,80-202-1241,4959
27-991-7078,43-930-4762,4960
15-260-9895,62-555-9031,4961
87-409-2090,61-290-1464,4962
07-244-2129,76-263-1020,4963
85-912-4773,13-838-5377,4964
69-817-5553,08-962-4575,4965
96-173-6690,54-610-9376,4966
60-078-2571,61-679-9578,4967
52-104-3482,65-854-0852,4968
22-697-0930,44-527-5077,4969
75-463-0491,45-196-5583,4970
45-519-3808,97-034-6516,4971
08-660-0159,07-795-8092,4972
94-211-8782,91-067-3717,4973
56-184-4508,00-806-0662,4974
49-337-9727,85-983-2290,4975
49-934-7149,58-629-4175,4976
39-201-1204,79-307-3578,4977
29-546-8618,87-579-7924,4978
95-337-7409,33-772-5377,4979
76-769-5168,28-146-1975,4980
04-546-8049,71-674-3925,4981
90-317-7928,42-982-8925,4982
67-172-7841,30-049-5208,4983
46-686-0158,97-474-3634,4984
97-004-1775,84-107-5872,4985
87-763-3059,28-301-5131,4986
41-622-4465,18-208-4971,4987
65-907-3127,05-230-9436,4988
52-348-6923,78-456-9963,4989
